latitude,longitude,elevation
-1.808444235,32.54574891,1134
-1.808444235,32.55473206,1134
-1.808444235,32.56371522,1134
-1.808444235,32.57269837,1134
-1.808444235,32.58168152,1134
-1.808444235,32.59066467,1134
-1.808444235,32.59964783,1134
-1.808444235,32.60863098,1134
-1.808444235,32.61761413,1134
-1.808444235,32.62659729,1134
-1.808444235,32.63558044,1134
-1.808444235,32.64456359,1134
-1.808444235,32.65354674,1134
-1.808444235,32.6625299,1134
-1.808444235,32.67151305,1134
-1.808444235,32.6804962,1134
-1.808444235,32.68947936,1134
-1.808444235,32.69846251,1134
-1.808444235,32.70744566,1134
-1.808444235,32.71642881,1134
-1.808444235,32.72541197,1134
-1.808444235,32.73439512,1134
-1.808444235,32.74337827,1134
-1.808444235,32.75236143,1134
-1.808444235,32.76134458,1134
-1.808444235,32.77032773,1134
-1.808444235,32.77931088,1134
-1.808444235,32.78829404,1134
-1.808444235,32.79727719,1136
-1.808444235,32.80626034,1135
-1.808444235,32.8152435,1136
-1.808444235,32.82422665,1135
-1.808444235,32.8332098,1134
-1.808444235,32.84219295,1134
-1.808444235,32.85117611,1134
-1.808444235,32.86015926,1134
-1.808444235,32.86914241,1134
-1.808444235,32.87812557,1134
-1.808444235,32.88710872,1134
-1.808444235,32.89609187,1134
-1.808444235,32.90507502,1134
-1.808444235,32.91405818,1134
-1.808444235,32.92304133,1134
-1.808444235,32.93202448,1134
-1.808444235,32.94100764,1134
-1.808444235,32.94999079,1134
-1.808444235,32.95897394,1134
-1.808444235,32.96795709,1134
-1.808444235,32.97694025,1134
-1.808444235,32.9859234,1134
-1.808444235,32.99490655,1134
-1.808444235,33.00388971,1134
-1.808444235,33.01287286,1137
-1.808444235,33.02185601,1156
-1.808444235,33.03083916,1165
-1.808444235,33.03982232,1145
-1.808444235,33.04880547,1167
-1.808444235,33.05778862,1150
-1.808444235,33.06677177,1149
-1.808444235,33.07575493,1157
-1.808444235,33.08473808,1146
-1.808444235,33.09372123,1146
-1.808444235,33.10270439,1134
-1.808444235,33.11168754,1134
-1.808444235,33.12067069,1134
-1.808444235,33.12965384,1134
-1.808444235,33.138637,1134
-1.808444235,33.14762015,1134
-1.808444235,33.1566033,1134
-1.808444235,33.16558646,1134
-1.808444235,33.17456961,1134
-1.808444235,33.18355276,1134
-1.808444235,33.19253591,1134
-1.808444235,33.20151907,1134
-1.808444235,33.21050222,1134
-1.808444235,33.21948537,1134
-1.808444235,33.22846853,1134
-1.808444235,33.23745168,1134
-1.808444235,33.24643483,1134
-1.808444235,33.25541798,1134
-1.808444235,33.26440114,1134
-1.808444235,33.27338429,1134
-1.808444235,33.28236744,1134
-1.808444235,33.2913506,1134
-1.808444235,33.30033375,1134
-1.808444235,33.3093169,1134
-1.808444235,33.31830005,1134
-1.817427388,32.30320378,1134
-1.817427388,32.31218694,1134
-1.817427388,32.32117009,1134
-1.817427388,32.33015324,1134
-1.817427388,32.33913639,1134
-1.817427388,32.34811955,1134
-1.817427388,32.3571027,1134
-1.817427388,32.36608585,1134
-1.817427388,32.37506901,1134
-1.817427388,32.38405216,1134
-1.817427388,32.39303531,1134
-1.817427388,32.40201846,1134
-1.817427388,32.41100162,1134
-1.817427388,32.41998477,1134
-1.817427388,32.42896792,1134
-1.817427388,32.43795108,1134
-1.817427388,32.44693423,1134
-1.817427388,32.45591738,1134
-1.817427388,32.46490053,1134
-1.817427388,32.47388369,1134
-1.817427388,32.48286684,1134
-1.817427388,32.49184999,1134
-1.817427388,32.50083315,1134
-1.817427388,32.5098163,1134
-1.817427388,32.51879945,1134
-1.817427388,32.5277826,1134
-1.817427388,32.53676576,1134
-1.817427388,32.54574891,1134
-1.817427388,32.55473206,1134
-1.817427388,32.56371522,1134
-1.817427388,32.57269837,1134
-1.817427388,32.58168152,1134
-1.817427388,32.59066467,1134
-1.817427388,32.59964783,1134
-1.817427388,32.60863098,1134
-1.817427388,32.61761413,1134
-1.817427388,32.62659729,1134
-1.817427388,32.63558044,1134
-1.817427388,32.64456359,1134
-1.817427388,32.65354674,1134
-1.817427388,32.6625299,1134
-1.817427388,32.67151305,1134
-1.817427388,32.6804962,1134
-1.817427388,32.68947936,1134
-1.817427388,32.69846251,1134
-1.817427388,32.70744566,1134
-1.817427388,32.71642881,1134
-1.817427388,32.72541197,1134
-1.817427388,32.73439512,1134
-1.817427388,32.74337827,1134
-1.817427388,32.75236143,1134
-1.817427388,32.76134458,1134
-1.817427388,32.77032773,1134
-1.817427388,32.77931088,1134
-1.817427388,32.78829404,1134
-1.817427388,32.79727719,1134
-1.817427388,32.80626034,1134
-1.817427388,32.8152435,1135
-1.817427388,32.82422665,1134
-1.817427388,32.8332098,1134
-1.817427388,32.84219295,1134
-1.817427388,32.85117611,1134
-1.817427388,32.86015926,1134
-1.817427388,32.86914241,1134
-1.817427388,32.87812557,1134
-1.817427388,32.88710872,1134
-1.817427388,32.89609187,1134
-1.817427388,32.90507502,1134
-1.817427388,32.91405818,1134
-1.817427388,32.92304133,1134
-1.817427388,32.93202448,1134
-1.817427388,32.94100764,1134
-1.817427388,32.94999079,1134
-1.817427388,32.95897394,1134
-1.817427388,32.96795709,1134
-1.817427388,32.97694025,1134
-1.817427388,32.9859234,1134
-1.817427388,32.99490655,1134
-1.817427388,33.00388971,1134
-1.817427388,33.01287286,1138
-1.817427388,33.02185601,1164
-1.817427388,33.03083916,1184
-1.817427388,33.03982232,1161
-1.817427388,33.04880547,1193
-1.817427388,33.05778862,1186
-1.817427388,33.06677177,1183
-1.817427388,33.07575493,1164
-1.817427388,33.08473808,1136
-1.817427388,33.09372123,1141
-1.817427388,33.10270439,1134
-1.817427388,33.11168754,1134
-1.817427388,33.12067069,1134
-1.817427388,33.12965384,1134
-1.817427388,33.138637,1134
-1.817427388,33.14762015,1134
-1.817427388,33.1566033,1134
-1.817427388,33.16558646,1134
-1.817427388,33.17456961,1134
-1.817427388,33.18355276,1134
-1.817427388,33.19253591,1134
-1.817427388,33.20151907,1134
-1.817427388,33.21050222,1134
-1.817427388,33.21948537,1134
-1.817427388,33.22846853,1134
-1.817427388,33.23745168,1134
-1.817427388,33.24643483,1134
-1.817427388,33.25541798,1134
-1.817427388,33.26440114,1134
-1.817427388,33.27338429,1134
-1.817427388,33.28236744,1134
-1.817427388,33.2913506,1134
-1.817427388,33.30033375,1134
-1.826410541,32.28523748,1134
-1.826410541,32.29422063,1134
-1.826410541,32.30320378,1134
-1.826410541,32.31218694,1134
-1.826410541,32.32117009,1134
-1.826410541,32.33015324,1134
-1.826410541,32.33913639,1134
-1.826410541,32.34811955,1134
-1.826410541,32.3571027,1134
-1.826410541,32.36608585,1134
-1.826410541,32.37506901,1134
-1.826410541,32.38405216,1134
-1.826410541,32.39303531,1134
-1.826410541,32.40201846,1134
-1.826410541,32.41100162,1134
-1.826410541,32.41998477,1134
-1.826410541,32.42896792,1134
-1.826410541,32.43795108,1134
-1.826410541,32.44693423,1134
-1.826410541,32.45591738,1134
-1.826410541,32.46490053,1134
-1.826410541,32.47388369,1134
-1.826410541,32.48286684,1134
-1.826410541,32.49184999,1134
-1.826410541,32.50083315,1134
-1.826410541,32.5098163,1134
-1.826410541,32.51879945,1134
-1.826410541,32.5277826,1134
-1.826410541,32.53676576,1134
-1.826410541,32.54574891,1134
-1.826410541,32.55473206,1134
-1.826410541,32.56371522,1134
-1.826410541,32.57269837,1134
-1.826410541,32.58168152,1134
-1.826410541,32.59066467,1134
-1.826410541,32.59964783,1134
-1.826410541,32.60863098,1134
-1.826410541,32.61761413,1134
-1.826410541,32.62659729,1134
-1.826410541,32.63558044,1134
-1.826410541,32.64456359,1134
-1.826410541,32.65354674,1134
-1.826410541,32.6625299,1134
-1.826410541,32.67151305,1134
-1.826410541,32.6804962,1134
-1.826410541,32.68947936,1134
-1.826410541,32.69846251,1134
-1.826410541,32.70744566,1134
-1.826410541,32.71642881,1134
-1.826410541,32.72541197,1134
-1.826410541,32.73439512,1134
-1.826410541,32.74337827,1134
-1.826410541,32.75236143,1134
-1.826410541,32.76134458,1134
-1.826410541,32.77032773,1134
-1.826410541,32.77931088,1134
-1.826410541,32.78829404,1134
-1.826410541,32.79727719,1134
-1.826410541,32.80626034,1135
-1.826410541,32.8152435,1135
-1.826410541,32.82422665,1134
-1.826410541,32.8332098,1136
-1.826410541,32.84219295,1137
-1.826410541,32.85117611,1134
-1.826410541,32.86015926,1134
-1.826410541,32.86914241,1134
-1.826410541,32.87812557,1134
-1.826410541,32.88710872,1134
-1.826410541,32.89609187,1134
-1.826410541,32.90507502,1135
-1.826410541,32.91405818,1134
-1.826410541,32.92304133,1134
-1.826410541,32.93202448,1134
-1.826410541,32.94100764,1134
-1.826410541,32.94999079,1134
-1.826410541,32.95897394,1134
-1.826410541,32.96795709,1134
-1.826410541,32.97694025,1134
-1.826410541,32.9859234,1134
-1.826410541,32.99490655,1134
-1.826410541,33.00388971,1134
-1.826410541,33.01287286,1146
-1.826410541,33.02185601,1154
-1.826410541,33.03083916,1161
-1.826410541,33.03982232,1184
-1.826410541,33.04880547,1224
-1.826410541,33.05778862,1218
-1.826410541,33.06677177,1235
-1.826410541,33.07575493,1195
-1.826410541,33.08473808,1141
-1.826410541,33.09372123,1135
-1.826410541,33.10270439,1134
-1.826410541,33.11168754,1134
-1.826410541,33.12067069,1134
-1.826410541,33.12965384,1134
-1.826410541,33.138637,1134
-1.826410541,33.14762015,1134
-1.826410541,33.1566033,1134
-1.826410541,33.16558646,1134
-1.826410541,33.17456961,1134
-1.826410541,33.18355276,1134
-1.826410541,33.19253591,1134
-1.826410541,33.20151907,1134
-1.826410541,33.21050222,1134
-1.826410541,33.21948537,1134
-1.826410541,33.22846853,1134
-1.826410541,33.23745168,1134
-1.826410541,33.24643483,1134
-1.826410541,33.25541798,1134
-1.826410541,33.26440114,1134
-1.826410541,33.27338429,1134
-1.826410541,33.28236744,1134
-1.835393693,32.27625432,1134
-1.835393693,32.28523748,1134
-1.835393693,32.29422063,1134
-1.835393693,32.30320378,1134
-1.835393693,32.31218694,1134
-1.835393693,32.32117009,1134
-1.835393693,32.33015324,1134
-1.835393693,32.33913639,1134
-1.835393693,32.34811955,1134
-1.835393693,32.3571027,1134
-1.835393693,32.36608585,1134
-1.835393693,32.37506901,1134
-1.835393693,32.38405216,1134
-1.835393693,32.39303531,1134
-1.835393693,32.40201846,1134
-1.835393693,32.41100162,1134
-1.835393693,32.41998477,1134
-1.835393693,32.42896792,1134
-1.835393693,32.43795108,1134
-1.835393693,32.44693423,1134
-1.835393693,32.45591738,1134
-1.835393693,32.46490053,1134
-1.835393693,32.47388369,1134
-1.835393693,32.48286684,1134
-1.835393693,32.49184999,1134
-1.835393693,32.50083315,1134
-1.835393693,32.5098163,1134
-1.835393693,32.51879945,1134
-1.835393693,32.5277826,1134
-1.835393693,32.53676576,1134
-1.835393693,32.54574891,1134
-1.835393693,32.55473206,1134
-1.835393693,32.56371522,1134
-1.835393693,32.57269837,1134
-1.835393693,32.58168152,1134
-1.835393693,32.59066467,1134
-1.835393693,32.59964783,1134
-1.835393693,32.60863098,1134
-1.835393693,32.61761413,1134
-1.835393693,32.62659729,1134
-1.835393693,32.63558044,1134
-1.835393693,32.64456359,1134
-1.835393693,32.65354674,1134
-1.835393693,32.6625299,1134
-1.835393693,32.67151305,1134
-1.835393693,32.6804962,1134
-1.835393693,32.68947936,1134
-1.835393693,32.69846251,1134
-1.835393693,32.70744566,1134
-1.835393693,32.71642881,1134
-1.835393693,32.72541197,1134
-1.835393693,32.73439512,1134
-1.835393693,32.74337827,1134
-1.835393693,32.75236143,1134
-1.835393693,32.76134458,1134
-1.835393693,32.77032773,1134
-1.835393693,32.77931088,1134
-1.835393693,32.78829404,1134
-1.835393693,32.79727719,1134
-1.835393693,32.80626034,1135
-1.835393693,32.8152435,1139
-1.835393693,32.82422665,1134
-1.835393693,32.8332098,1134
-1.835393693,32.84219295,1135
-1.835393693,32.85117611,1134
-1.835393693,32.86015926,1134
-1.835393693,32.86914241,1134
-1.835393693,32.87812557,1134
-1.835393693,32.88710872,1134
-1.835393693,32.89609187,1135
-1.835393693,32.90507502,1134
-1.835393693,32.91405818,1134
-1.835393693,32.92304133,1134
-1.835393693,32.93202448,1134
-1.835393693,32.94100764,1134
-1.835393693,32.94999079,1134
-1.835393693,32.95897394,1134
-1.835393693,32.96795709,1134
-1.835393693,32.97694025,1134
-1.835393693,32.9859234,1134
-1.835393693,32.99490655,1134
-1.835393693,33.00388971,1134
-1.835393693,33.01287286,1145
-1.835393693,33.02185601,1167
-1.835393693,33.03083916,1178
-1.835393693,33.03982232,1186
-1.835393693,33.04880547,1198
-1.835393693,33.05778862,1224
-1.835393693,33.06677177,1228
-1.835393693,33.07575493,1209
-1.835393693,33.08473808,1158
-1.835393693,33.09372123,1156
-1.835393693,33.10270439,1134
-1.835393693,33.11168754,1134
-1.835393693,33.12067069,1134
-1.835393693,33.12965384,1134
-1.835393693,33.138637,1134
-1.835393693,33.14762015,1134
-1.835393693,33.1566033,1134
-1.835393693,33.16558646,1134
-1.835393693,33.17456961,1134
-1.835393693,33.18355276,1134
-1.835393693,33.19253591,1134
-1.835393693,33.20151907,1134
-1.835393693,33.21050222,1134
-1.835393693,33.21948537,1134
-1.835393693,33.22846853,1134
-1.835393693,33.23745168,1134
-1.835393693,33.24643483,1134
-1.835393693,33.25541798,1134
-1.835393693,33.26440114,1134
-1.835393693,33.27338429,1134
-1.844376846,32.26727117,1134
-1.844376846,32.27625432,1134
-1.844376846,32.28523748,1134
-1.844376846,32.29422063,1134
-1.844376846,32.30320378,1134
-1.844376846,32.31218694,1134
-1.844376846,32.32117009,1134
-1.844376846,32.33015324,1134
-1.844376846,32.33913639,1134
-1.844376846,32.34811955,1134
-1.844376846,32.3571027,1134
-1.844376846,32.36608585,1134
-1.844376846,32.37506901,1134
-1.844376846,32.38405216,1134
-1.844376846,32.39303531,1134
-1.844376846,32.40201846,1134
-1.844376846,32.41100162,1134
-1.844376846,32.41998477,1134
-1.844376846,32.42896792,1134
-1.844376846,32.43795108,1134
-1.844376846,32.44693423,1134
-1.844376846,32.45591738,1134
-1.844376846,32.46490053,1134
-1.844376846,32.47388369,1134
-1.844376846,32.48286684,1134
-1.844376846,32.49184999,1134
-1.844376846,32.50083315,1134
-1.844376846,32.5098163,1134
-1.844376846,32.51879945,1134
-1.844376846,32.5277826,1134
-1.844376846,32.53676576,1134
-1.844376846,32.54574891,1134
-1.844376846,32.55473206,1134
-1.844376846,32.56371522,1134
-1.844376846,32.57269837,1134
-1.844376846,32.58168152,1134
-1.844376846,32.59066467,1134
-1.844376846,32.59964783,1134
-1.844376846,32.60863098,1134
-1.844376846,32.61761413,1134
-1.844376846,32.62659729,1134
-1.844376846,32.63558044,1134
-1.844376846,32.64456359,1134
-1.844376846,32.65354674,1134
-1.844376846,32.6625299,1134
-1.844376846,32.67151305,1134
-1.844376846,32.6804962,1134
-1.844376846,32.68947936,1134
-1.844376846,32.69846251,1134
-1.844376846,32.70744566,1134
-1.844376846,32.71642881,1134
-1.844376846,32.72541197,1134
-1.844376846,32.73439512,1134
-1.844376846,32.74337827,1134
-1.844376846,32.75236143,1134
-1.844376846,32.76134458,1134
-1.844376846,32.77032773,1134
-1.844376846,32.77931088,1134
-1.844376846,32.78829404,1134
-1.844376846,32.79727719,1134
-1.844376846,32.80626034,1134
-1.844376846,32.8152435,1134
-1.844376846,32.82422665,1134
-1.844376846,32.8332098,1134
-1.844376846,32.84219295,1134
-1.844376846,32.85117611,1134
-1.844376846,32.86015926,1134
-1.844376846,32.86914241,1134
-1.844376846,32.87812557,1134
-1.844376846,32.88710872,1134
-1.844376846,32.89609187,1136
-1.844376846,32.90507502,1134
-1.844376846,32.91405818,1134
-1.844376846,32.92304133,1134
-1.844376846,32.93202448,1134
-1.844376846,32.94100764,1134
-1.844376846,32.94999079,1134
-1.844376846,32.95897394,1134
-1.844376846,32.96795709,1134
-1.844376846,32.97694025,1134
-1.844376846,32.9859234,1134
-1.844376846,32.99490655,1134
-1.844376846,33.00388971,1134
-1.844376846,33.01287286,1143
-1.844376846,33.02185601,1159
-1.844376846,33.03083916,1171
-1.844376846,33.03982232,1197
-1.844376846,33.04880547,1192
-1.844376846,33.05778862,1171
-1.844376846,33.06677177,1181
-1.844376846,33.07575493,1202
-1.844376846,33.08473808,1196
-1.844376846,33.09372123,1146
-1.844376846,33.10270439,1134
-1.844376846,33.11168754,1134
-1.844376846,33.12067069,1134
-1.844376846,33.12965384,1134
-1.844376846,33.138637,1134
-1.844376846,33.14762015,1134
-1.844376846,33.1566033,1134
-1.844376846,33.16558646,1134
-1.844376846,33.17456961,1134
-1.844376846,33.18355276,1134
-1.844376846,33.19253591,1134
-1.844376846,33.20151907,1134
-1.844376846,33.21050222,1134
-1.844376846,33.21948537,1134
-1.844376846,33.22846853,1134
-1.844376846,33.23745168,1134
-1.844376846,33.24643483,1134
-1.844376846,33.25541798,1134
-1.844376846,33.26440114,1134
-1.844376846,33.27338429,1134
-1.853359999,32.25828802,1134
-1.853359999,32.26727117,1134
-1.853359999,32.27625432,1134
-1.853359999,32.28523748,1134
-1.853359999,32.29422063,1134
-1.853359999,32.30320378,1134
-1.853359999,32.31218694,1134
-1.853359999,32.32117009,1134
-1.853359999,32.33015324,1134
-1.853359999,32.33913639,1134
-1.853359999,32.34811955,1134
-1.853359999,32.3571027,1134
-1.853359999,32.36608585,1134
-1.853359999,32.37506901,1134
-1.853359999,32.38405216,1134
-1.853359999,32.39303531,1134
-1.853359999,32.40201846,1134
-1.853359999,32.41100162,1134
-1.853359999,32.41998477,1134
-1.853359999,32.42896792,1134
-1.853359999,32.43795108,1134
-1.853359999,32.44693423,1134
-1.853359999,32.45591738,1134
-1.853359999,32.46490053,1134
-1.853359999,32.47388369,1134
-1.853359999,32.48286684,1134
-1.853359999,32.49184999,1134
-1.853359999,32.50083315,1134
-1.853359999,32.5098163,1134
-1.853359999,32.51879945,1134
-1.853359999,32.5277826,1134
-1.853359999,32.53676576,1134
-1.853359999,32.54574891,1134
-1.853359999,32.55473206,1134
-1.853359999,32.56371522,1134
-1.853359999,32.57269837,1134
-1.853359999,32.58168152,1134
-1.853359999,32.59066467,1134
-1.853359999,32.59964783,1134
-1.853359999,32.60863098,1134
-1.853359999,32.61761413,1134
-1.853359999,32.62659729,1134
-1.853359999,32.63558044,1134
-1.853359999,32.64456359,1134
-1.853359999,32.65354674,1134
-1.853359999,32.6625299,1134
-1.853359999,32.67151305,1134
-1.853359999,32.6804962,1134
-1.853359999,32.68947936,1134
-1.853359999,32.69846251,1134
-1.853359999,32.70744566,1134
-1.853359999,32.71642881,1134
-1.853359999,32.72541197,1134
-1.853359999,32.73439512,1134
-1.853359999,32.74337827,1134
-1.853359999,32.75236143,1134
-1.853359999,32.76134458,1134
-1.853359999,32.77032773,1134
-1.853359999,32.77931088,1134
-1.853359999,32.78829404,1134
-1.853359999,32.79727719,1134
-1.853359999,32.80626034,1134
-1.853359999,32.8152435,1134
-1.853359999,32.82422665,1134
-1.853359999,32.8332098,1134
-1.853359999,32.84219295,1140
-1.853359999,32.85117611,1148
-1.853359999,32.86015926,1138
-1.853359999,32.86914241,1134
-1.853359999,32.87812557,1134
-1.853359999,32.88710872,1134
-1.853359999,32.89609187,1134
-1.853359999,32.90507502,1134
-1.853359999,32.91405818,1134
-1.853359999,32.92304133,1134
-1.853359999,32.93202448,1134
-1.853359999,32.94100764,1134
-1.853359999,32.94999079,1134
-1.853359999,32.95897394,1134
-1.853359999,32.96795709,1134
-1.853359999,32.97694025,1134
-1.853359999,32.9859234,1134
-1.853359999,32.99490655,1134
-1.853359999,33.00388971,1134
-1.853359999,33.01287286,1139
-1.853359999,33.02185601,1153
-1.853359999,33.03083916,1158
-1.853359999,33.03982232,1174
-1.853359999,33.04880547,1213
-1.853359999,33.05778862,1171
-1.853359999,33.06677177,1153
-1.853359999,33.07575493,1171
-1.853359999,33.08473808,1218
-1.853359999,33.09372123,1171
-1.853359999,33.10270439,1135
-1.853359999,33.11168754,1134
-1.853359999,33.12067069,1134
-1.853359999,33.12965384,1134
-1.853359999,33.138637,1134
-1.853359999,33.14762015,1134
-1.853359999,33.1566033,1134
-1.853359999,33.16558646,1134
-1.853359999,33.17456961,1134
-1.853359999,33.18355276,1134
-1.853359999,33.19253591,1134
-1.853359999,33.20151907,1134
-1.853359999,33.21050222,1134
-1.853359999,33.21948537,1134
-1.853359999,33.22846853,1134
-1.853359999,33.23745168,1134
-1.853359999,33.24643483,1134
-1.853359999,33.25541798,1134
-1.853359999,33.26440114,1134
-1.853359999,33.27338429,1134
-1.862343152,32.24032171,1134
-1.862343152,32.24930487,1134
-1.862343152,32.25828802,1134
-1.862343152,32.26727117,1134
-1.862343152,32.27625432,1134
-1.862343152,32.28523748,1134
-1.862343152,32.29422063,1134
-1.862343152,32.30320378,1134
-1.862343152,32.31218694,1134
-1.862343152,32.32117009,1134
-1.862343152,32.33015324,1134
-1.862343152,32.33913639,1134
-1.862343152,32.34811955,1134
-1.862343152,32.3571027,1134
-1.862343152,32.36608585,1134
-1.862343152,32.37506901,1134
-1.862343152,32.38405216,1134
-1.862343152,32.39303531,1134
-1.862343152,32.40201846,1134
-1.862343152,32.41100162,1134
-1.862343152,32.41998477,1134
-1.862343152,32.42896792,1134
-1.862343152,32.43795108,1134
-1.862343152,32.44693423,1134
-1.862343152,32.45591738,1134
-1.862343152,32.46490053,1134
-1.862343152,32.47388369,1134
-1.862343152,32.48286684,1134
-1.862343152,32.49184999,1134
-1.862343152,32.50083315,1134
-1.862343152,32.5098163,1134
-1.862343152,32.51879945,1134
-1.862343152,32.5277826,1134
-1.862343152,32.53676576,1134
-1.862343152,32.54574891,1134
-1.862343152,32.55473206,1134
-1.862343152,32.56371522,1134
-1.862343152,32.57269837,1134
-1.862343152,32.58168152,1134
-1.862343152,32.59066467,1134
-1.862343152,32.59964783,1134
-1.862343152,32.60863098,1134
-1.862343152,32.61761413,1134
-1.862343152,32.62659729,1134
-1.862343152,32.63558044,1134
-1.862343152,32.64456359,1134
-1.862343152,32.65354674,1134
-1.862343152,32.6625299,1134
-1.862343152,32.67151305,1134
-1.862343152,32.6804962,1134
-1.862343152,32.68947936,1134
-1.862343152,32.69846251,1134
-1.862343152,32.70744566,1134
-1.862343152,32.71642881,1134
-1.862343152,32.72541197,1134
-1.862343152,32.73439512,1134
-1.862343152,32.74337827,1134
-1.862343152,32.75236143,1134
-1.862343152,32.76134458,1134
-1.862343152,32.77032773,1134
-1.862343152,32.77931088,1134
-1.862343152,32.78829404,1134
-1.862343152,32.79727719,1134
-1.862343152,32.80626034,1134
-1.862343152,32.8152435,1134
-1.862343152,32.82422665,1134
-1.862343152,32.8332098,1134
-1.862343152,32.84219295,1137
-1.862343152,32.85117611,1173
-1.862343152,32.86015926,1156
-1.862343152,32.86914241,1137
-1.862343152,32.87812557,1134
-1.862343152,32.88710872,1134
-1.862343152,32.89609187,1134
-1.862343152,32.90507502,1134
-1.862343152,32.91405818,1134
-1.862343152,32.92304133,1134
-1.862343152,32.93202448,1134
-1.862343152,32.94100764,1134
-1.862343152,32.94999079,1134
-1.862343152,32.95897394,1134
-1.862343152,32.96795709,1134
-1.862343152,32.97694025,1134
-1.862343152,32.9859234,1134
-1.862343152,32.99490655,1134
-1.862343152,33.00388971,1134
-1.862343152,33.01287286,1139
-1.862343152,33.02185601,1144
-1.862343152,33.03083916,1150
-1.862343152,33.03982232,1171
-1.862343152,33.04880547,1217
-1.862343152,33.05778862,1189
-1.862343152,33.06677177,1144
-1.862343152,33.07575493,1138
-1.862343152,33.08473808,1141
-1.862343152,33.09372123,1137
-1.862343152,33.10270439,1134
-1.862343152,33.11168754,1134
-1.862343152,33.12067069,1134
-1.862343152,33.12965384,1134
-1.862343152,33.138637,1134
-1.862343152,33.14762015,1134
-1.862343152,33.1566033,1134
-1.862343152,33.16558646,1134
-1.862343152,33.17456961,1134
-1.862343152,33.18355276,1134
-1.862343152,33.19253591,1134
-1.862343152,33.20151907,1134
-1.862343152,33.21050222,1134
-1.862343152,33.21948537,1134
-1.862343152,33.22846853,1134
-1.862343152,33.23745168,1134
-1.862343152,33.24643483,1134
-1.862343152,33.25541798,1134
-1.862343152,33.26440114,1134
-1.871326305,32.23133856,1134
-1.871326305,32.24032171,1134
-1.871326305,32.24930487,1134
-1.871326305,32.25828802,1134
-1.871326305,32.26727117,1134
-1.871326305,32.27625432,1134
-1.871326305,32.28523748,1134
-1.871326305,32.29422063,1134
-1.871326305,32.30320378,1134
-1.871326305,32.31218694,1134
-1.871326305,32.32117009,1134
-1.871326305,32.33015324,1134
-1.871326305,32.33913639,1134
-1.871326305,32.34811955,1134
-1.871326305,32.3571027,1134
-1.871326305,32.36608585,1134
-1.871326305,32.37506901,1134
-1.871326305,32.38405216,1134
-1.871326305,32.39303531,1134
-1.871326305,32.40201846,1134
-1.871326305,32.41100162,1134
-1.871326305,32.41998477,1134
-1.871326305,32.42896792,1134
-1.871326305,32.43795108,1134
-1.871326305,32.44693423,1134
-1.871326305,32.45591738,1134
-1.871326305,32.46490053,1134
-1.871326305,32.47388369,1134
-1.871326305,32.48286684,1134
-1.871326305,32.49184999,1134
-1.871326305,32.50083315,1134
-1.871326305,32.5098163,1134
-1.871326305,32.51879945,1134
-1.871326305,32.5277826,1134
-1.871326305,32.53676576,1134
-1.871326305,32.54574891,1134
-1.871326305,32.55473206,1134
-1.871326305,32.56371522,1134
-1.871326305,32.57269837,1134
-1.871326305,32.58168152,1134
-1.871326305,32.59066467,1134
-1.871326305,32.59964783,1134
-1.871326305,32.60863098,1134
-1.871326305,32.61761413,1134
-1.871326305,32.62659729,1134
-1.871326305,32.63558044,1134
-1.871326305,32.64456359,1134
-1.871326305,32.65354674,1134
-1.871326305,32.6625299,1134
-1.871326305,32.67151305,1134
-1.871326305,32.6804962,1134
-1.871326305,32.68947936,1134
-1.871326305,32.69846251,1134
-1.871326305,32.70744566,1134
-1.871326305,32.71642881,1134
-1.871326305,32.72541197,1134
-1.871326305,32.73439512,1134
-1.871326305,32.74337827,1134
-1.871326305,32.75236143,1134
-1.871326305,32.76134458,1134
-1.871326305,32.77032773,1134
-1.871326305,32.77931088,1134
-1.871326305,32.78829404,1134
-1.871326305,32.79727719,1134
-1.871326305,32.80626034,1134
-1.871326305,32.8152435,1134
-1.871326305,32.82422665,1134
-1.871326305,32.8332098,1134
-1.871326305,32.84219295,1134
-1.871326305,32.85117611,1135
-1.871326305,32.86015926,1146
-1.871326305,32.86914241,1141
-1.871326305,32.87812557,1134
-1.871326305,32.88710872,1134
-1.871326305,32.89609187,1134
-1.871326305,32.90507502,1134
-1.871326305,32.91405818,1134
-1.871326305,32.92304133,1134
-1.871326305,32.93202448,1134
-1.871326305,32.94100764,1134
-1.871326305,32.94999079,1134
-1.871326305,32.95897394,1134
-1.871326305,32.96795709,1134
-1.871326305,32.97694025,1134
-1.871326305,32.9859234,1134
-1.871326305,32.99490655,1134
-1.871326305,33.00388971,1134
-1.871326305,33.01287286,1143
-1.871326305,33.02185601,1152
-1.871326305,33.03083916,1157
-1.871326305,33.03982232,1174
-1.871326305,33.04880547,1169
-1.871326305,33.05778862,1155
-1.871326305,33.06677177,1135
-1.871326305,33.07575493,1134
-1.871326305,33.08473808,1134
-1.871326305,33.09372123,1134
-1.871326305,33.10270439,1134
-1.871326305,33.11168754,1134
-1.871326305,33.12067069,1134
-1.871326305,33.12965384,1134
-1.871326305,33.138637,1134
-1.871326305,33.14762015,1134
-1.871326305,33.1566033,1134
-1.871326305,33.16558646,1134
-1.871326305,33.17456961,1134
-1.871326305,33.18355276,1134
-1.871326305,33.19253591,1134
-1.871326305,33.20151907,1134
